motif,num_profiles,profiles
P1d1,64,KJ446166.1 KF451085.1 MN849833.1 MN849794.1 MN849791.1 MN849740.1 MN849737.1 MN849726.1 MN849713.1 MN849712.1 MN849710.1 MN849709.1 MN849707.1 MN849697.1 MN849695.1 MN849694.1 MN849692.1 MN849690.1 MN849687.1 MN849680.1 MN849677.1 MN849672.1 MN849661.1 MN849658.1 MN849631.1 MN849629.1 MN849582.1 MN849572.1 MN849566.1 MN849563.1 MN849551.1 MN849548.1 MN849547.1 MN849523.1 MN849521.1 MN849515.1 MN849490.1 MN398763.1 MN398754.1 MN398734.1 MN398733.1 MN398732.1 MN398719.1 MN398718.1 MN398715.1 MN398713.1 MN398712.1 MN398707.1 MN398706.1 MN398705.1 MN398704.1 MN398703.1 MN398691.1 MN398690.1 MN398689.1 MN398688.1 MN398687.1 MN398686.1 MN398685.1 MN398684.1 MN398683.1 MN398682.1 MK128856.1 KC994150.1 
P1d1a,6,KJ446164.1 KJ154317.1 KF451081.1 MN849766.1 MN849711.1 EU597507.1 
P1d2,19,KJ676777.1 KJ154684.1 KJ154469.1 MN398753.1 MN398752.1 MN398751.1 MN398744.1 MN398743.1 MN398742.1 MN398741.1 MN398740.1 MN398739.1 MN398738.1 MN398737.1 MN398736.1 MN398731.1 MN398720.1 MN398702.1 MN398699.1 
P1d2a,5,KJ154767.1 KJ154714.1 KJ154358.1 KJ154172.1 MN849761.1 
P1+152,14,KJ676789.1 KJ676785.1 KJ676779.1 KJ676776.1 KJ676775.1 AF347004.1 MN849575.1 MN398695.1 MN398694.1 MN398693.1 MN398681.1 MN398672.1 KY595662.1 KY595599.1 
P1f,3,KJ154904.1 KJ154700.1 KJ154181.1 
P2'10,0,
P2,0,
P10,5,KC993997.1 KC993994.1 GQ119036.1 MZ387261.1 KC994148.1 
P8,2,DQ404446.3 KY595634.1 
P3,0,
P3a,4,AY289065.1 AY289052.1 KY595652.1 KY595563.1 
P3b,15,AY289091.1 MN849862.1 MN849856.1 MN849826.1 MN849781.1 MN849622.1 MN849621.1 MN849615.1 MN849604.1 MN849600.1 MN849597.1 MN849585.1 MN849581.1 KY595612.1 KY595600.1 
P3b1,3,EF061154.1 EF061153.1 KY595654.1 
P4,0,
P4a,8,EF061159.1 EF061158.1 MN849763.1 MN849685.1 MN849599.1 MN849505.1 MN849495.1 MN398697.1 
P4a1,16,EF495221.1 MN849801.1 MN849749.1 MN849681.1 MN849654.1 MN849647.1 MN849643.1 MN849588.1 MN849586.1 MN849584.1 MN849576.1 MN849561.1 MN849558.1 MN849557.1 MN398680.1 MN398673.1 
P4b,1,AY289064.1 
P4b1,6,AY289057.1 DQ404444.3 KY595657.1 KY595643.1 KY595633.1 KY595607.1 
P5,24,AY289063.1 MK165687.1 MK165677.1 MK165672.1 KY595627.1 KY595626.1 KY595621.1 KY595613.1 KY595611.1 KY595609.1 KY595605.1 KY595595.1 KY595594.1 KY595593.1 KY595590.1 KY595587.1 KY595577.1 KY595570.1 KY595568.1 KY595564.1 KY595561.1 KY595558.1 KY595556.1 KY595552.1 
P6,3,AY289055.1 AY289053.1 KY595649.1 
P7,1,AY289054.1 
P9,0,
P9a,4,GQ119026.1 MZ387248.1 MT832322.1 KY411495.1 
L0a1a4,0,
L0a1a2a,9,EU092819.1 KX079703.1 KM101644.1 KJ185884.1 KJ185656.1 KJ185430.1 OL638553.1 MZ387188.1 MZ387058.1 
L0a1a2b,1,DQ304901.1 
L0a1b1b,2,JX303762.1 DQ304900.1 
L0a1b1a2,2,JX303823.1 JX303817.1 
L0a1b2b,21,KM101662.1 KJ669115.1 KJ186008.1 KJ185758.1 KJ185507.1 KJ185502.1 KJ185497.1 MZ386741.1 DQ304898.1 DQ304897.1 MF381508.1 MF381507.1 MF381496.1 MF381483.1 MF381482.1 MF381480.1 MF381447.1 MF381446.1 MF381437.1 MF381303.1 MF381287.1 
L0a2a1c,10,KJ445760.1 KJ445759.1 KJ445758.1 KJ445757.1 HM771161.1 HM771160.1 KF451598.1 KF451029.1 KF451021.1 KF451017.1 
L0a2a2a1a,0,
L0b1,1,KF672800.1 
L0f1a,8,EU092874.1 EU092870.1 MK248360.1 MK248340.1 MK248337.1 MK248334.1 MK248307.1 MH981607.1 
L0k1a1b1,5,KC346109.1 KC346054.1 KC346024.1 MF381566.1 MF381540.1 
L0k2a1a1,4,JX303895.1 JX303868.1 JX303753.1 JX303745.1 
L0d1a1a1a,7,KC345864.1 KC345855.1 KC345832.1 KC345831.1 KC345825.1 MK248312.1 MK248292.1 
L0d1a1c1,1,KC346129.1 
L0d1c4,10,KC345818.1 KC345816.1 KC345814.1 MK248319.1 MK248318.1 MK248304.1 MK248301.1 MK248293.1 MH981611.1 MH981604.1 
L0d1c1a3,2,KC346100.1 KC346095.1 
L0d1c2b,4,KC346246.1 KC346239.1 KC346238.1 KC346237.1 
L0d1c2c,2,EU092834.1 KC346183.1 
L0d1c3a,4,KJ669126.1 KC346191.1 KC346186.1 KC345944.1 
L0d1c3b,4,EU092831.1 KJ669125.1 KJ445744.1 KF451503.1 
L0d1b1c1,2,KC346243.1 KC346234.1 
L0d1b2b1b2,5,KC346164.1 KC346151.1 KC346138.1 KC346128.1 MH981614.1 
L0d1b2b2a1,12,KJ669146.1 KC346214.1 KC346173.1 KC346064.1 KC346057.1 KC346056.1 KC346051.1 KC346050.1 KC345983.1 KC345970.1 KC345951.1 KC345809.1 
L0d1b2b2b2,3,KC346247.1 KC345977.1 MH981670.1 
L0d2a1a1b,3,KC346012.1 KC346007.1 KC346006.1 
L0d2a1a3a,4,KJ669169.1 KC346091.1 KC345928.1 MH981653.1 
L0d2a2a,4,KC345953.1 KC345910.1 KC345820.1 KC345819.1 
L0d2b1b1,4,KC346154.1 KC345959.1 KC345954.1 KC345888.1 
L0d2c1c,3,KJ669160.1 KC346105.1 KC346104.1 
L0d2c1d,2,KJ669157.1 KJ669156.1 
L0d2c1a2,4,KJ669159.1 KC346210.1 KC346157.1 MK248333.1 
L0d3b1a,8,KC346229.1 KC346148.1 MK248380.2 MK248363.1 MK248354.1 MK248347.1 MK248342.1 MK248298.1 
L1b1a19,2,JX153016.1 JN214480.1 
L1b1a11,1,JN214469.1 
L1b1a15b,2,MZ386748.1 MZ386691.1 
L1b1a16a,1,JN214447.1 
L1c1a3,1,JQ705275.1 
L1c1a1a1b2,3,HM771129.1 HM771128.1 EU273480.1 
L1c1e,2,KM101668.1 KJ185726.1 
L1c1b1a,1,HM771220.1 
L1c1b1b,2,HM771125.1 EU273499.1 
L1c1d2,13,KJ185574.1 KJ185562.1 HM771166.1 ON203961.1 MF057545.1 MF057521.1 MF057470.1 MF057449.1 MF057360.1 MF057233.1 MF057157.1 MF056313.1 MF055944.1 
L1c1d1a,1,EU273486.1 
L1c1c1,2,KM101578.1 JQ701901.1 
L1c1c2,1,MZ386682.1 
L1c1c3,2,EU092717.1 MZ387065.1 
L1c2a1b1,0,
L1c2b1a2,3,KJ185817.1 KJ185816.1 HM771222.1 
L1c2b1b2,11,EU092849.1 KM102086.1 KJ185922.1 KJ185761.1 KJ185524.1 KJ185519.1 KJ185484.1 KJ185467.1 KJ185419.1 KC622271.1 MF058125.1 
L1c2b1b3,0,
L1c2b2a,10,MF696093.1 KJ185818.1 KJ185677.1 KJ185482.1 HM771223.1 HM771221.1 OL638501.1 MZ387135.1 MZ387078.1 MF056364.1 
L1c2b2b,14,EU092738.1 KJ445801.1 KJ445800.1 KJ185919.1 KJ185874.1 KJ185725.1 KJ185723.1 KJ185667.1 KJ185580.1 KJ185464.1 KJ185436.1 JX303845.1 KF450918.1 KF450917.1 
L1c4a1,2,HM771126.1 EU273502.1 
L1c4b1,7,JF812599.1 HM771121.1 HM771120.1 HM771119.1 HM771118.1 HM771116.1 MN894773.1 
L1c4b2,21,KJ445797.1 KJ445796.1 KJ445795.1 KJ445794.1 KJ445793.1 KJ445792.1 KJ445791.1 KJ445790.1 KJ445789.1 HM771159.1 HM771158.1 HM771157.1 KF451600.1 KF451597.1 KF451500.1 KF451495.1 KF451039.1 KF451036.1 KF451034.1 KF451025.1 KF451012.1 
L1c3a2,8,EU092866.1 KM101588.1 KJ801483.1 KJ185873.1 KJ185868.1 KJ185575.1 JX303824.1 MF056122.1 
L1c3a3,0,
L1c3a1b1,9,KJ185951.1 KJ185875.1 KJ185666.1 KJ185453.1 JX303871.1 MZ387059.1 MZ386706.1 MF057832.1 MF056335.1 
L1c3a1b2,6,KJ445766.1 JQ045099.1 KF451454.1 MZ387033.1 MF381347.1 EU092956.1 
L1c3b1c,2,MZ387044.1 MZ386660.1 
L1c3b2a,12,KC257344.1 KC257343.1 KC257342.1 KC257341.1 KC257340.1 KC257339.1 KC257338.1 KC257337.1 KC257336.1 KC257335.1 KC257334.1 JQ044795.1 
L2a1a4,0,
L2a1a3a1,0,
L2a1b1b,3,KM101610.1 KM101590.1 MZ387032.1 
L2a1c1a2a,2,JQ702261.1 EU092954.1 
L2a1c3a1a,1,KM101604.1 
L2a1c3b1a,9,KJ446758.1 KJ446757.1 KJ446756.1 JQ045122.1 JQ045116.1 JQ045110.1 KF451737.1 KF451428.1 KF451422.1 
L2a1c7,2,KJ185486.1 JN858955.1 
L2a1d2a,30,KR135884.1 KJ185998.1 KJ185955.1 KJ185939.1 KJ185901.1 KJ185898.1 KJ185691.1 KJ185689.1 KJ185686.1 KJ185591.1 KJ185590.1 KJ185586.1 KJ185459.1 KJ185428.1 KJ185403.1 KC622270.1 KC622254.1 KC622248.1 KC622246.1 KC622243.1 KC622110.1 KC622074.1 JX303873.1 JX303862.1 JX303838.1 JX303825.1 JX303806.1 JX303795.1 OL638650.1 MZ386993.1 
L2a1e2,0,
L2a1b4,0,
L2a1f4,1,DQ304936.1 
L2a1f5,3,KJ446774.1 JQ045087.1 KF451442.1 
L2a1f1b,6,DQ304964.1 DQ304963.1 DQ304960.1 MZ387154.1 MZ387095.1 MZ387024.1 
L2a1h1,13,EU092914.1 KR135880.1 MF696024.1 MF696021.1 MF696018.1 KJ186003.1 KC622267.1 MF695942.1 MF695906.1 MF695900.1 MF057894.1 MF057316.1 MH981681.1 
L2a1e1a,4,MZ387098.1 MZ387026.1 DQ304931.1 DQ304929.1 
L2a1r,5,EU092823.1 KT886411.1 KT819238.1 KT819207.1 OP682045.1 
L2a1s,1,EU092674.1 
L2a1t,4,EU092659.1 KJ446770.1 KF451132.1 EU597491.1 
L2a1u,8,EU092679.1 KM101684.1 KJ446773.1 KJ446772.1 MZ387225.1 MZ387202.1 KF451258.1 KF451254.1 
L2a1v,0,
L2a2b1b,0,
L2a5a,26,MF696107.1 MF696098.1 MF696097.1 MF696042.1 KJ185954.1 KJ185953.1 KJ185942.1 KJ185932.1 KJ185830.1 KJ185823.1 KJ185734.1 KJ185730.1 KJ185729.1 KJ185594.1 KJ185593.1 KJ185592.1 KJ185441.1 KJ185427.1 MF695991.1 MF058469.1 MF058441.1 MF058233.1 MF058158.1 MF057274.1 MF056210.1 MF056169.1 
L2a5a1,7,KJ185952.1 KJ185687.1 KJ185684.1 KJ185682.1 JX303829.1 HQ384199.1 HM596745.1 
L2a5b,0,
L2b1a2a,2,JQ045013.1 MZ387118.1 
L2b1a2a1,2,JQ045037.1 JQ044890.1 
L2b1a3a,5,EU092854.1 KC622221.1 KC622163.1 KC622127.1 AY195766.1 
L2b1a4a,2,JN214454.1 JN214453.1 
L2b1b1,6,KJ185444.1 HM771226.1 FJ228403.1 MZ387224.1 MZ387136.1 MH981851.1 
L2b2b,3,KM101727.1 KJ801482.1 JQ044797.1 
L2b2c,5,EU092692.1 KJ185974.1 MZ387219.1 MZ387134.1 MZ387087.1 
L2b3a1,2,JQ045012.1 MZ386770.1 
L2b3a2,0,
L2b3c1,3,EU092661.1 MZ387194.1 FJ460526.1 
L2c6,0,
L2c7,2,KM102104.1 KM101593.1 
L2c8,2,EU092723.1 JQ705120.1 
L2c9,3,KM101660.1 KM101592.1 MZ387141.1 
L2c10,4,KR135864.1 KM101627.1 JQ045030.1 MZ387750.1 
L2c1a1,5,JQ045068.1 JQ045022.1 JQ044901.1 JQ044887.1 AF381981.1 
L2c1a2,6,KJ446743.1 KJ446742.1 JQ045106.1 JQ045105.1 KF451655.1 KF451654.1 
L2c1a3,2,EU092813.1 JN214433.1 
L2c3a1,6,KJ446747.1 KJ446746.1 JQ045109.1 JQ045104.1 KF451736.1 KF451653.1 
L2c3b,5,KJ185773.1 MF381517.1 MF381516.1 MF381514.1 MF381501.1 
L2c3c,0,
L2c4a,2,JQ044921.1 JQ044914.1 
L2c4b,2,KM101667.1 JQ702115.1 
L2e1b,3,KR135861.1 JQ044816.1 MZ386697.1 
L2e1b1,3,KR135862.1 OL638576.1 MF381576.1 
L4a1a1,4,KP317076.1 KP317058.1 KP317054.1 DQ341064.1 
L4b1a1,11,KP317062.1 JQ045081.1 JQ044848.1 MZ387958.1 MF058245.1 MF058235.1 MF057905.1 MF056747.1 MF056688.1 MF056608.1 MF056606.1 
L4b1a2,2,EU092808.1 JQ044834.1 
L4b2a2a1,4,EU092743.1 EU092662.1 KP317069.1 KP317066.1 
L4b2a2c1,0,
L4b2b1a,1,MH981629.1 
L3y,3,JQ044896.1 JQ044826.1 JQ044791.1 
L3a3,16,JN655803.1 MZ386661.1 MF058059.1 MF058021.1 MF057396.1 MF057277.1 MF057261.1 MF057256.1 MF057255.1 MF057254.1 MF057137.1 MF056235.1 MF056223.1 MF056212.1 MF056199.1 MF055795.1 
L3b1a12,4,DQ304996.1 MZ387716.1 MZ387048.1 MZ386671.1 
L3b1a13,1,JQ702381.1 
L3b1a14,1,JQ705361.1 
L3b1a15,8,KJ446537.1 KJ446536.1 AY195784.2 JQ045123.1 JQ045120.1 KF451429.1 KF451426.1 MZ386743.1 
L3b1a1b,4,KJ185737.1 KC622252.1 JQ705783.1 MZ386899.1 
L3b1a2a,3,EU092744.1 EU092669.1 MF621068.1 
L3b1a4a,2,KM101652.1 OL638599.1 
L3b1a5b,1,EU092962.1 
L3b1a9b,2,JQ045023.1 JQ045018.1 
L3b1a16,1,EU092815.1 
L3b1a17,2,JQ045078.1 JQ044993.1 
L3b1a18,2,JQ705753.1 MZ386757.1 
L3b1a7a1,0,
L3b1a10a,1,JQ044965.1 
L3b2c,2,KM101600.1 KM101582.1 
L3b3a,2,KM101681.1 KM101661.1 
L3f1a1a,2,DQ341078.1 FJ625845.1 
L3f1a1b,3,JN655817.1 JN655809.1 MF621070.1 
L3f1b7,3,KM101614.1 KM101589.1 MN810966.1 
L3f1b4d,2,KM102147.1 KM101638.1 
L3f2a1b,9,KJ185937.1 KJ185915.1 KJ185871.1 KJ185712.1 KC622058.1 JX303894.1 JX303843.1 MF058568.1 MF696118.1 
L3f2a1c,3,JN655841.1 JN655832.1 MF621075.1 
L3d7,4,EU092898.1 KM101717.1 KM101646.1 OP682307.1 
L3d1a1a2,2,KC911533.1 KC911529.1 
L3d1b4,2,JQ045075.1 JQ045059.1 
L3d1b5,3,KP240915.1 JQ045112.1 KF451418.1 
L3d1b1a1,3,JN225468.1 JN225467.1 JN214478.1 
L3d1b3a1,5,KM101572.1 JQ044891.1 JQ044814.1 MZ387115.1 MZ387005.1 
L3d1b3a2,7,OP681958.1 OP681797.1 MZ920439.1 MF621078.1 MZ386730.1 MZ386676.1 MK139630.1 
L3d1c1a,1,MZ387167.1 
L3d1d1,2,KM101732.1 JQ705912.1 
L3d1d2,6,KJ446512.1 AY195782.2 JQ045117.1 JQ044829.1 OL638609.1 KF451423.1 
L3d2b1,4,EU092735.1 KM102094.1 JQ045057.1 MZ387752.1 
L3d2b2,1,EU597512.1 
L3d4b,2,GU455420.1 GU455417.1 
L3d5a1,3,JQ044864.1 MZ387158.1 EU597500.1 
L3e1a4,1,MZ387227.1 
L3e1a3a1,2,MZ386683.1 MZ386678.1 
L3e1b1a,0,
L3e1d1b,5,KJ185618.1 JX303902.1 JX303847.1 JX303808.1 JX303767.1 
L3e1d1b1,2,JX303891.1 JX303850.1 
L3e1d1c,6,JX303875.1 JN655811.1 OL638586.1 MF058161.1 MF056706.1 MF056511.1 
L3e1e3,0,
L3e1f3,1,JQ704728.1 
L3e2a4,1,MZ387238.1 
L3e2a1b3a,1,KM101613.1 
L3e2b9,7,KM986561.1 KM101606.1 MZ387035.1 MF057522.1 MF056542.1 MF056489.1 MH981655.1 
L3e2b1a1a,0,
L3e2b2a,2,EU092777.1 JQ044963.1 
L3e2b10,6,KJ185870.1 KJ185851.1 KJ185849.1 KJ185527.1 KJ185416.1 KC622172.1 
L3e4a2,2,MZ386716.1 MZ386665.1 
L3e4a3,2,KM101617.1 JQ705285.1 
L3e5b1,2,JQ705596.1 EU092959.1 
L3i2a,3,KM986621.1 JN655814.1 JN655787.1 
L3i2b,6,EU092788.1 KM986627.1 KM986614.1 JN655816.1 JN655778.1 DQ341068.2 
L3k2,1,MZ386668.1 
L3k1a,1,KM101654.1 
L3x1b1,2,JN655810.1 JN655782.1 
L3x2a2,2,JN655802.1 EU092944.1 
L3x2b1,6,KT819228.1 JN214446.1 HQ675033.1 OP682552.1 OP682419.1 MF621094.1 
L3h1a2a1a,5,EU092798.1 JN655824.1 MF621103.1 MF621102.1 MF621101.1 
L3h1b1a1,2,JQ705137.1 JN655799.1 
L3h1b1a2,2,JN655839.1 JN655838.1 
L3h1b1a3,2,EU092903.1 EU092886.1 
L3h1b1a4,4,KM101669.1 JN214458.1 DQ341079.1 MZ387756.1 
L3h1b2a,2,JQ044990.1 GU455418.1 
M82,2,AY922300.1 GQ337600.1 
M83,2,DQ246826.1 DQ246812.1 
M84,3,DQ246831.1 DQ246821.1 KY595646.1 
M1a2a1,3,EF060336.1 KC152563.1 MZ921270.1 
M1a2b1,2,EF060338.1 EF060337.1 
M1a3b3,3,KR074252.1 DQ779925.1 MN046472.1 
M1b2d,2,EF060360.1 EF060359.1 
M1b2c1,3,KR074245.1 EF060362.1 KC152551.1 
M20a,34,KX457234.1 KX457116.1 KX457044.1 KX457012.1 KX456999.1 KX456752.1 KX456748.1 KX456488.1 KT587505.1 KT587497.1 KT587451.1 KR074249.1 MH449551.1 MH449550.1 MH449534.1 MH449533.1 JX289112.1 JQ705401.1 HM030505.1 GU810058.1 OL879876.1 GQ337633.1 MT419296.1 MT419279.1 MT419266.1 MT419253.1 MT419248.1 MK967512.1 KX457666.1 KX457657.1 KX457652.1 KX457473.1 KX457468.1 KX457459.1 
M51a1a1,9,HM596709.1 HM596707.1 HM596706.1 HM596705.1 HM596695.1 HM596693.1 HM596683.1 HM596681.1 HM596680.1 
M51a1a2,4,KT587626.1 KT587511.1 KC505103.1 MG272617.1 
M51b2,3,KC505098.1 OQ731981.1 GQ337658.1 
M2a1d,1,AY922306.1 
M2a1e,3,AY922303.1 FJ383284.1 GQ337666.1 
M2a1a4,3,GU480007.1 GU480005.1 MT506253.1 
M3a1c,5,FJ383540.1 FJ383539.1 FJ383538.1 FJ383537.1 FJ383536.1 
M3d1a2,11,KC887474.1 KC887471.1 KC887470.1 KC887469.1 KC887468.1 KC887467.1 KC887466.1 KC887465.1 KC887464.1 KC887463.1 KC505095.1 
M4a1,2,FJ383296.1 FJ383293.1 
M65a1a,2,AY922297.1 AY922291.1 
M65b1,4,FJ383299.1 FJ383298.1 FJ383297.1 FJ383295.1 
M38b1,2,FJ383405.1 FJ383403.1 
M38c1,6,FJ383401.1 FJ383400.1 FJ383399.1 FJ383398.1 FJ383397.1 FJ383396.1 
M30h,3,GQ337681.1 FJ383667.1 FJ383657.1 
M30i,2,FJ383675.1 FJ383673.1 
M30c1a2,2,HM036550.1 HM036539.1 
M30d1a,3,FJ383656.1 FJ383655.1 FJ383654.1 
M30f1,4,KJ446733.1 GU480014.1 KF450935.1 FJ383674.1 
M37a2,3,FJ383695.1 FJ383685.1 FJ383683.1 
M37e2a,2,FJ383694.1 FJ383693.1 
M45a1,4,KX146834.1 FJ383437.1 FJ383436.1 GQ337593.1 
M45a2,3,FJ383435.1 FJ383434.1 HM030535.1 
M54a,3,KP346034.1 KF056272.1 KF056271.1 
M64a,2,FJ383813.1 FJ383812.1 
M66b1,4,JX462692.1 JQ446410.1 MF437095.1 MF437062.1 
M5a1b1,46,EF583176.1 KP857593.1 KJ446690.1 JQ705991.1 KF055888.1 KF055887.1 KF055883.1 KF055881.1 KF055877.1 KF055876.1 KF055874.1 KF055866.1 KF055864.1 OR438529.1 ON155589.1 ON155588.1 ON155580.1 ON155579.1 ON155577.1 ON155565.1 ON155563.1 ON155553.1 ON155552.1 ON155535.1 ON155534.1 ON155533.1 ON155528.1 ON155527.1 ON155519.1 ON155499.1 ON155487.1 ON155486.1 ON155479.1 GQ337589.1 KF450997.1 MN610425.1 MN610417.1 MN610411.1 MN610393.1 MK460525.1 FJ383591.1 LS998758.1 LS998710.1 KX467315.1 KX467314.1 KX467313.1 
M5a2a2a,9,GU480013.1 FJ383593.1 FJ383587.1 FJ383585.1 FJ383584.1 FJ383582.1 FJ383579.1 FJ383578.1 FJ383577.1 
M5b2a1,3,GQ337614.1 FJ383575.1 FJ383551.1 
M5b2b2,4,GQ337615.1 GQ337596.1 FJ383592.1 FJ383588.1 
M5b2b1a1,2,JF742202.2 KF056269.1 
M5b2b1a2,2,HM036571.1 HM036533.1 
M6a1a1,3,FJ383304.1 FJ383303.1 FJ383302.1 
M7a1a2a,3,AP008404.1 AP009420.1 AP008711.1 
M7a2b,1,AP010826.1 
M7a2a2a,2,AP010825.1 AP008799.1+ 
M7b1a1a1e,2,JX987454.1 AP008282.1 
M7b1a1e1a,3,GU392071.1 GU392070.1 GU392069.1 
M7b1a2a1c,2,KC994158.1 KC994153.1 
M7b1a2a1d,5,KC252523.1 KF540977.1 KF540966.1 HM238210.1 MN482544.1 
M7b1a2a1b1a,3,KF540598.1 KF540589.1 KF540564.1 
M7b1a2a1a1,6,AY289097.1 KF540963.1 KF540961.1 KF540953.1 KF540946.1 KF540942.1 
M7c1d,2,JF824929.2 JF824836.2 
M7c1a2a1a,2,AP008336.1 AP010681.1 
M7c1c3j,3,KJ154756.1 KJ154754.1 KJ154753.1 
M7c1c3l,3,KC994016.1 KC994011.1 KC994005.1 
M7c1c3k,2,KC993993.1 KC993984.1 
M7c1c3a1a,6,KF540982.1 KF540980.1 HM238218.1 MN482545.1 MN482543.1 MN482529.1 
M8a2a2,2,JF824924.2 JF824831.2 
M8a2a1a,16,KX457394.1 KX457196.1 AY255150.1 OP620828.1 ON983642.1 ON983543.1 ON983379.1 OL879994.1 OL505361.1 MG273133.1 MG273130.1 MG273129.1 MG273125.1 MG273119.1 MG273118.1 MG273112.1 
C1a1,2,AP008311.1 AP013246.1 
C1b15,12,KJ446443.1 KJ446442.1 KF451484.1 KF451313.1 KY645760.1 KY645749.1 KY645744.1 KY645723.1 KY645720.1 KY645679.1 KY645604.1 KY645526.1 
C1b16,1,KM102118.1 
C1b17,2,EU095224.1 EU095223.1 
C1b18,3,JQ705665.1 JQ702914.1 MZ387900.1 
C1b1a,3,JQ703853.1 HQ012193.1 HQ012186.1 
C1b5b1,2,JQ705570.1 JQ702534.1 
C1b10a,7,KM102011.1 HQ012217.1 HQ012214.1 HQ012206.1 HQ012188.1 MZ387727.1 MZ386916.1 
C1b10b,2,JQ705920.1 JQ705826.1 
C1b8b,2,JQ702651.1 HQ012236.1 
C1b11a,1,KM102117.1 
C1b14a,1,KM102034.1 
C1c15,1,OL638582.1 
C1c7a,2,HQ012224.1 HQ012223.1 
C1d1b2,2,HM107325.1 HM107324.1 
C1b7b,1,MZ386978.1 
C1b7c,2,HQ012196.1 HQ012192.1 
C1b7a1,3,KM102013.1 HQ012216.1 MZ386917.1 
C1b7a2,2,KM102025.1 HQ012195.1 
C1b11a1,2,MZ386963.1 MZ386891.1 
C1b11a1a,6,JQ704884.1 JQ702079.1 HQ012203.1 MZ386990.1 MZ386948.1 MZ386914.1 
C1b11b,45,KJ446466.1 KJ446465.1 KJ446464.1 KJ446463.1 KJ446462.1 KJ446461.1 KJ446460.1 KJ446459.1 KJ446458.1 KJ446457.1 KJ446456.1 KJ446455.1 KJ446454.1 KJ446453.1 KJ446452.1 KJ446451.1 KJ446450.1 KJ446449.1 KJ446448.1 KJ446447.1 JQ705451.1 JQ704210.1 KF451570.1 KF451569.1 KF451568.1 KF451567.1 KF451565.1 KF451562.1 KF451561.1 KF451559.1 KF451558.1 KF451557.1 KF451556.1 KF451555.1 KF451554.1 KF451553.1 KF451552.1 KF451551.1 KF451550.1 KF451549.1 KF451548.1 KF451547.1 MZ387841.1 EU597557.1 EU597545.1 
C1c9,1,HQ012228.1 
C1c10,9,KY645761.1 KY645758.1 KY645747.1 KY645736.1 KY645717.1 KY645715.1 KY645653.1 KY645651.1 KY645625.1 
C1c11,2,HQ012225.1 DQ282460.1 
C1c12,1,KM102142.1 
C1c13,8,KX379141.1 JQ703840.1 MF588855.1 MF588854.1 EU431086.1 MF588832.1 MF588830.1 MF588820.1 
C1c14,2,EU617323.1 EU327973.1 
C1c4a,2,JQ703743.1 HQ012220.1 
C1d4,2,HQ012243.1 HM107307.1 
C1d1e,3,HM107351.1 HM107350.1 MW886170.2 
C1d1f,7,HM107347.1 HM107346.1 OL638803.1 MW057658.1 MN894728.1 MH981900.1 MH981881.1 
C1d1g,2,HM107340.1 HM107339.1 
C1d1h,2,HM107358.1 HM107357.1 
C1d1i,2,AF347013.1 AF347012.1 
C1d1j,2,HM107363.1 HM107362.1 
C1d1b1a,4,HM107333.1 HM107332.1 MW886205.2 MW886151.2 
C1d1c1a,10,HQ012244.1 HQ012242.1 HQ012238.1 HM107337.1 HM107336.1 MZ387704.1 MZ387692.1 DQ282474.1 DQ282473.1 DQ282472.1 
C4a1a7,2,JF824945.2 JF824852.2 
C4a1a1a1,2,FJ383600.1 FJ383597.1 
C4a1a2b,2,JF824987.2 JF824894.2 
C4a1a3e,7,KX358507.1 KF148499.1 KF148494.1 KF148492.1 KF148212.1 MG660628.1 MG660624.1 
C4a1a6a,4,FJ951577.1 FJ951539.1 MF043426.1 KX675308.1 
C4a2a1c,2,KF148231.1 KF148221.1 
C4a2b2b,2,FJ383606.1 FJ383605.1 
C4a2c3,5,FJ383615.1 FJ383614.1 FJ383612.1 FJ383610.1 MF523027.1 
C4b9,10,KF148423.1 KF148420.1 KF148412.1 KF148293.1 KF148269.1 KF148260.1 KF148255.1 MG660634.1 MG660631.1 EU482312.1 
C4b3a2,7,KF148327.1 KF148315.1 KF148148.1 OQ596640.1 OQ596638.1 OQ596620.1 OQ596586.1 
C4b3b1,3,KF148244.1 KF148228.1 KF148220.1 
C5b1c,1,HM036577.1 
C5d2a,3,JF824965.2 JF824872.2 OL697524.1 
C7c,6,KX456849.1 KX456500.1 KT587390.1 KF540681.1 MZ387309.1 MG272661.1 
Z3d1,5,MH553897.1 MH553862.1 JF824951.2 JF824858.2 OL697602.1 
Z3d2,4,KC252525.1 KF540732.1 MN628140.1 MN628047.1 
M9a6,4,HM346890.1 KF540656.1 OL741872.1 OL697457.1 
M9a1a2a,3,HM346901.1 FJ968775.2 FJ748758.1 
M9a1a2b,8,KT725996.1 KT725982.1 OQ707134.1 GU014567.1 GQ895159.1 KF056286.1 KF056285.1 KF056284.1 
M9a1a2c,5,KU683592.1 KT725879.1 KT725878.1 GQ895160.1 FJ968772.2 
E1a1a1d,2,EF093558.1 KF541036.1 
E1a1a1a1,5,GU810041.1 GU810040.1 GU810036.1 GU810031.1 GU810007.1 
E1a1b5,1,EF185812.1 
E1a2b,0,
E2b3,4,GU733784.1 GU733775.1 GU733774.1 GU733769.1 
M10a1a2,10,MH553895.1 KC252383.1 KC252377.1 OL880018.1 OL697486.1 OL505381.1 OL505374.1 OL505365.1 OL505334.1 MT454416.1 
